task,model,format,file,error,error_message
story,llama-2,xml,85.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,86.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,89.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,9.txt,incorrect_syntax,"not well-formed (invalid token): line 2, column 1"
story,llama-2,xml,90.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,91.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,92.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,93.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,94.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,xml,96.txt,incorrect_syntax,"syntax error: line 1, column 0"
story,llama-2,xml,97.txt,incorrect_syntax,"not well-formed (invalid token): line 7, column 0"
story,llama-2,xml,98.txt,incorrect_syntax,"not well-formed (invalid token): line 8, column 0"
story,llama-2,yaml,1.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,10.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,100.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,11.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,12.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,15.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/EX]
    ^"
story,llama-2,yaml,16.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,17.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,19.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,2.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,20.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,21.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 15, column 1:
    ```
    ^"
story,llama-2,yaml,22.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,23.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,25.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,26.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,27.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
story,llama-2,yaml,28.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
story,llama-2,yaml,29.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,3.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,30.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,31.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,32.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,33.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
story,llama-2,yaml,35.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
story,llama-2,yaml,37.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,38.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,39.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,4.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,40.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,41.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,44.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,45.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,46.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,47.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,48.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,49.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,5.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,50.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,54.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,55.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,56.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,57.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/EXAMPLE]
    ^"
story,llama-2,yaml,58.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,59.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,60.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,61.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,62.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,63.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
story,llama-2,yaml,64.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,69.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,7.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,70.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,71.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,73.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,74.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,75.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,76.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,77.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,79.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,81.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
story,llama-2,yaml,82.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 8, column 1:
    ```json
    ^"
story,llama-2,yaml,83.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 3, column 1:
    ```
    ^"
story,llama-2,yaml,84.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,86.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,87.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 4, column 1:
    ```json
    ^"
story,llama-2,yaml,88.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ``` [/INST]
    ^"
story,llama-2,yaml,89.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,9.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,91.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,92.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 6, column 1:
    ```
    ^"
story,llama-2,yaml,93.txt,incorrect_syntax,"while scanning for the next token
found character '`' that cannot start any token
  in ""<unicode string>"", line 5, column 1:
    ```yaml
    ^"
